"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"07","福島県","07202","会津若松市","072020144000","北会津町大島","37.474455","139.862399","0","1"
"07","福島県","07202","会津若松市","072020145000","北会津町今和泉","37.493763","139.864839","0","1"
"07","福島県","07202","会津若松市","072020146000","北会津町天満","37.484703","139.854686","0","1"
"07","福島県","07202","会津若松市","072020147000","北会津町寺堀","37.489089","139.861321","0","1"
"07","福島県","07202","会津若松市","072020148000","北会津町鷺林","37.497337","139.855473","0","1"
"07","福島県","07202","会津若松市","072020149000","北会津町宮袋","37.488721","139.854607","0","1"
"07","福島県","07202","会津若松市","072020150000","北会津町宮袋新田","37.496471","139.845129","0","1"
"07","福島県","07202","会津若松市","072020151000","神指町東城戸","37.508937","139.905173","0","1"
"07","福島県","07202","会津若松市","072020152000","神指町高瀬新田","37.516659","139.900338","0","1"
"07","福島県","07202","会津若松市","072020153000","神指町本丸","37.510901","139.892453","0","1"
"07","福島県","07202","会津若松市","072020154000","神指町如来堂","37.509025","139.891523","0","1"
"07","福島県","07202","会津若松市","072020155000","神指町高瀬","37.51571","139.895755","0","1"
"07","福島県","07202","会津若松市","072020156000","神指町上神指","37.517625","139.888206","0","1"
"07","福島県","07202","会津若松市","072020157000","神指町榎木檀","37.52176","139.895046","0","1"
"07","福島県","07202","会津若松市","072020158000","神指町東神指","37.521733","139.891241","0","1"
"07","福島県","07202","会津若松市","072020159000","神指町天満","37.504421","139.899225","0","1"
"07","福島県","07202","会津若松市","072020160000","神指町小見","37.504297","139.893833","0","1"
"07","福島県","07202","会津若松市","072020161000","神指町下神指","37.527571","139.884098","0","1"
"07","福島県","07202","会津若松市","072020162000","神指町横沼","37.530025","139.883058","0","1"
"07","福島県","07202","会津若松市","072020163001","大塚一丁目","37.515192","139.951393","0","3"
"07","福島県","07202","会津若松市","072020163002","大塚二丁目","37.515607","139.948037","0","3"
"07","福島県","07202","会津若松市","072020164001","北滝沢一丁目","37.512628","139.951044","0","3"
"07","福島県","07202","会津若松市","072020165000","中島町","37.510486","139.950471","0","1"
"07","福島県","07202","会津若松市","072020164002","北滝沢二丁目","37.512088","139.947506","0","3"
"07","福島県","07202","会津若松市","072020166000","山見町","37.508085","139.941666","0","1"
"07","福島県","07202","会津若松市","072020167000","白虎町","37.508691","139.935195","0","1"
"07","福島県","07202","会津若松市","072020168000","扇町","37.512517","139.934483","0","1"
"07","福島県","07202","会津若松市","072020037003","中央三丁目","37.505198","139.932715","0","3"
"07","福島県","07202","会津若松市","072020169000","駅前町","37.508953","139.930528","0","1"
"07","福島県","07202","会津若松市","072020170000","石堂町","37.50798","139.927823","0","1"
"07","福島県","07202","会津若松市","072020171000","町北町大字石堂","37.509333","139.924848","0","1"
"07","福島県","07202","会津若松市","072020172000","河東町広田","37.545888","139.928158","0","1"
"07","福島県","07202","会津若松市","072020173000","高野町上沼","37.541445","139.919211","0","1"
"07","福島県","07202","会津若松市","072020174000","高野町橋本木流","37.543496","139.914069","0","1"
"07","福島県","07202","会津若松市","072020175000","河東町南高野","37.556571","139.938341","0","1"
"07","福島県","07202","会津若松市","072020176000","河東町熊野堂","37.56014","139.920149","0","1"
"07","福島県","07202","会津若松市","072020177000","河東町倉橋","37.533145999999995","139.929963","0","1"
"07","福島県","07202","会津若松市","072020178000","高野町平塚","37.537198","139.91768199999999","0","1"
"07","福島県","07202","会津若松市","072020179000","高野町中前田","37.527731","139.928622","0","1"
"07","福島県","07202","会津若松市","072020180000","インター西","37.524294","139.914748","0","1"
"07","福島県","07202","会津若松市","072020181000","高野町大字中沼","37.532331","139.91449","0","1"
"07","福島県","07202","会津若松市","072020182000","高野町大字上高野","37.526997","139.907211","0","1"
"07","福島県","07202","会津若松市","072020183000","町北町中沢西","37.514505","139.902683","0","1"
"07","福島県","07202","会津若松市","072020184000","神指町大字高瀬","37.513716","139.898131","0","1"
"07","福島県","07202","会津若松市","072020185000","町北町大字中沢","37.521646","139.901622","0","1"
"07","福島県","07202","会津若松市","072020186000","高野町大字柳川","37.538502","139.899657","0","1"
"07","福島県","07202","会津若松市","072020187000","高野町大字木流","37.54367","139.907333","0","1"
"07","福島県","07202","会津若松市","072020188000","河東町郡山","37.550523","139.91911","0","1"
"07","福島県","07202","会津若松市","072020189000","河東町谷沢","37.555284","139.907933","0","1"
"07","福島県","07202","会津若松市","072020190000","高野町大字界沢","37.540474","139.888879","0","1"
"07","福島県","07202","会津若松市","072020191000","河東町代田","37.563822","139.903638","0","1"
"07","福島県","07202","会津若松市","072020192006","一箕町松長六丁目","37.525354","139.959963","0","3"
"07","福島県","07202","会津若松市","072020192003","一箕町松長三丁目","37.528735","139.956806","0","3"
"07","福島県","07202","会津若松市","072020192004","一箕町松長四丁目","37.527045","139.958166","0","3"
"07","福島県","07202","会津若松市","072020192005","一箕町松長五丁目","37.5279","139.962582","0","3"
"07","福島県","07202","会津若松市","072020192002","一箕町松長二丁目","37.528042","139.953247","0","3"
"07","福島県","07202","会津若松市","072020192001","一箕町松長一丁目","37.531654","139.956755","0","3"
"07","福島県","07202","会津若松市","072020048001","真宮新町南一丁目","37.513302","139.876764","0","3"
"07","福島県","07202","会津若松市","072020048003","真宮新町南三丁目","37.51808","139.874987","0","3"
"07","福島県","07202","会津若松市","072020048002","真宮新町南二丁目","37.51777","139.877211","0","3"
"07","福島県","07202","会津若松市","072020193000","神指町大字高久","37.540348","139.877701","0","1"
"07","福島県","07202","会津若松市","072020194002","橋本二丁目","37.504283","139.911104","0","3"
"07","福島県","07202","会津若松市","072020194001","橋本一丁目","37.504886","139.912472","0","3"
"07","福島県","07202","会津若松市","072020195000","河東町金田","37.542192","139.951616","0","1"
"07","福島県","07202","会津若松市","072020196000","河東町浅山","37.54853","139.940706","0","1"
"07","福島県","07202","会津若松市","072020197000","河東町大田原","37.571438","139.922995","0","1"
"07","福島県","07202","会津若松市","072020198000","河東町岡田","37.574857","139.913725","0","1"
"07","福島県","07202","会津若松市","072020199000","河東町福島","37.574468","139.902507","0","1"
"07","福島県","07202","会津若松市","072020200000","町北町大字藤室","37.513502","139.9163","0","1"
"07","福島県","07202","会津若松市","072020201000","一箕町大字松長","37.522689","139.956563","0","1"
"07","福島県","07202","会津若松市","072020202000","堤町","37.517847","139.950891","0","1"
"07","福島県","07202","会津若松市","072020203000","居合町","37.518981","139.947567","0","1"
"07","福島県","07202","会津若松市","072020204000","鶴賀町","37.523059","139.946211","0","1"
"07","福島県","07202","会津若松市","072020205000","一箕町大字亀賀","37.516543","139.939368","0","1"
"07","福島県","07202","会津若松市","072020206000","町北町大字上荒久田","37.516423","139.926879","0","1"
"07","福島県","07202","会津若松市","072020207000","町北町谷地","37.520701","139.931706","0","1"
"07","福島県","07202","会津若松市","072020208000","町北町大字始","37.521322","139.922384","0","1"
"07","福島県","07202","会津若松市","072020209000","一箕町大字鶴賀","37.524787","139.940449","0","1"
"07","福島県","07202","会津若松市","072020210000","河東町東長原","37.564436","139.948156","0","1"
"07","福島県","07202","会津若松市","072020211000","河東町広野","37.566561","139.934229","0","1"
"07","福島県","07202","会津若松市","072020212000","北会津町白山","37.510927","139.866145","0","1"
"07","福島県","07202","会津若松市","072020213000","北会津町中里","37.514204","139.867537","0","1"
"07","福島県","07202","会津若松市","072020214000","北会津町舘","37.51615","139.855389","0","1"
"07","福島県","07202","会津若松市","072020215000","北会津町安良田","37.5098","139.854064","0","1"
"07","福島県","07202","会津若松市","072020216000","北会津町宮ノ下","37.513715","139.850093","0","1"
